gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
NINJ1,ILC,5.27111728704325e-109,2.672766530253695e-107,0.7001778,high,UC_inflamed,UC_non_inflamed,701991.0,2.186046794945929e-07,1268,1041,1.3806927186401109e-06
ZFAND5,ILC,6.396767529880854e-108,3.1883752171045587e-106,0.7748844100000001,high,UC_inflamed,CD_inflamed,239586.0,1.6252466447697087e-61,1268,626,2.3730369187684647e-59
ZFAND5,ILC,6.396767529880854e-108,3.1883752171045587e-106,0.7748844100000001,high,UC_inflamed,Colitis_inflamed,1444016.5,4.6831758630335254e-24,1268,2730,1.358720001335884e-22
ZFAND5,ILC,6.396767529880854e-108,3.1883752171045587e-106,0.7748844100000001,high,UC_inflamed,Healthy,768081.0,1.4399860284782406e-13,1268,1393,1.837636686897152e-12
ZFAND5,ILC,6.396767529880854e-108,3.1883752171045587e-106,0.7748844100000001,high,UC_inflamed,UC_non_inflamed,714894.0,7.65586657055312e-08,1268,1041,5.138904310372109e-07
SOCS1,ILC,1.1464402507394204e-107,5.694893367571345e-106,0.6250344,high,UC_inflamed,CD_inflamed,266150.0,4.197175387207064e-51,1268,626,4.358188885297858e-49
SOCS1,ILC,1.1464402507394204e-107,5.694893367571345e-106,0.6250344,high,UC_inflamed,Colitis_inflamed,1397597.5,7.544152988367433e-35,1268,2730,4.045906889032885e-33
SOCS1,ILC,1.1464402507394204e-107,5.694893367571345e-106,0.6250344,high,UC_inflamed,Healthy,711972.5,7.348326668539e-30,1268,1393,3.069904046610132e-28
SOCS1,ILC,1.1464402507394204e-107,5.694893367571345e-106,0.6250344,high,UC_inflamed,UC_non_inflamed,710799.0,5.637640072736569e-09,1268,1041,4.3768893835047466e-08
ANKHD1,ILC,1.68969652266444e-107,8.365139474028615e-106,0.422442293,medium,UC_inflamed,CD_inflamed,279451.5,1.1267483720959132e-57,1268,626,1.4493835888661888e-55
ANKHD1,ILC,1.68969652266444e-107,8.365139474028615e-106,0.422442293,medium,UC_inflamed,Colitis_inflamed,1448951.0,6.59537064957749e-35,1268,2730,3.545341932958795e-33
ANKHD1,ILC,1.68969652266444e-107,8.365139474028615e-106,0.422442293,medium,UC_inflamed,Healthy,820271.5,3.240299570949728e-09,1268,1393,2.589956056883486e-08
ANKHD1,ILC,1.68969652266444e-107,8.365139474028615e-106,0.422442293,medium,UC_inflamed,UC_non_inflamed,691781.0,5.029463643742244e-08,1268,1041,3.457528150530108e-07
TSPYL2,ILC,1.7156755279365435e-107,8.465154608209464e-106,0.75904832,high,UC_inflamed,CD_inflamed,253257.0,8.548360898654539e-63,1268,626,1.2926887537355054e-60
TSPYL2,ILC,1.7156755279365435e-107,8.465154608209464e-106,0.75904832,high,UC_inflamed,Colitis_inflamed,1528629.5,2.0092201649981642e-16,1268,2730,3.3229092993731198e-15
TSPYL2,ILC,1.7156755279365435e-107,8.465154608209464e-106,0.75904832,high,UC_inflamed,Healthy,791479.0,1.551638566993663e-11,1268,1393,1.6156422784918176e-10
TSPYL2,ILC,1.7156755279365435e-107,8.465154608209464e-106,0.75904832,high,UC_inflamed,UC_non_inflamed,709134.0,2.7869530395919275e-09,1268,1041,2.2458783438893165e-08
CD247,ILC,1.9208816439388508e-107,9.445838795395943e-106,0.7606040500000001,high,UC_inflamed,Colitis_inflamed,2031049.5,1.6649869411125418e-21,1268,2730,4.057287741960582e-20
CD247,ILC,1.9208816439388508e-107,9.445838795395943e-106,0.7606040500000001,high,UC_inflamed,Healthy,1037075.0,9.546351790101234e-17,1268,1393,1.6195512017231685e-15
CD247,ILC,1.9208816439388508e-107,9.445838795395943e-106,0.7606040500000001,high,UC_inflamed,UC_non_inflamed,543106.5,4.860050105549784e-14,1268,1041,6.469755905924885e-13
CD247,ILC,1.9208816439388508e-107,9.445838795395943e-106,0.7606040500000001,high,UC_inflamed,CD_inflamed,332693.5,4.6012320631585035e-09,1268,626,3.609666441481207e-08
GPR174,ILC,1.2480699244068787e-101,5.715380210080751e-100,0.3365521022,medium,UC_inflamed,CD_inflamed,300392.0,4.399916760354875e-56,1268,626,5.400964895237442e-54
GPR174,ILC,1.2480699244068787e-101,5.715380210080751e-100,0.3365521022,medium,UC_inflamed,Colitis_inflamed,1426301.0,3.340344150339262e-47,1268,2730,3.0222608169221245e-45
GPR174,ILC,1.2480699244068787e-101,5.715380210080751e-100,0.3365521022,medium,UC_inflamed,Healthy,777793.5,3.195675407573318e-26,1268,1393,1.0722156758118391e-24
GPR174,ILC,1.2480699244068787e-101,5.715380210080751e-100,0.3365521022,medium,UC_inflamed,UC_non_inflamed,678496.0,2.810804180464408e-07,1268,1041,1.748339306595832e-06
GNG10,ILC,1.4561786385679334e-101,6.647614258434422e-100,0.2893066373,medium,UC_inflamed,Colitis_inflamed,1412597.0,1.4538673375696398e-50,1268,2730,1.480995159491401e-48
GNG10,ILC,1.4561786385679334e-101,6.647614258434422e-100,0.2893066373,medium,UC_inflamed,CD_inflamed,336580.0,8.503330099761438e-31,1268,626,3.7427201764596326e-29
GNG10,ILC,1.4561786385679334e-101,6.647614258434422e-100,0.2893066373,medium,UC_inflamed,Healthy,818434.5,3.190002021251403e-14,1268,1393,4.3175882471009197e-13
GNG10,ILC,1.4561786385679334e-101,6.647614258434422e-100,0.2893066373,medium,UC_inflamed,UC_non_inflamed,677567.0,2.788418306689924e-07,1268,1041,1.7350852650197517e-06
MYOM2,ILC,4.181297131770829e-101,1.885314712891376e-99,0.48010553,medium,UC_inflamed,Colitis_inflamed,2032081.5,1.7550603140390874e-79,1268,2730,4.237668119580136e-77
MYOM2,ILC,4.181297131770829e-101,1.885314712891376e-99,0.48010553,medium,UC_inflamed,Healthy,1036936.5,9.326098996814455e-48,1268,1393,8.59741410095574e-46
MYOM2,ILC,4.181297131770829e-101,1.885314712891376e-99,0.48010553,medium,UC_inflamed,UC_non_inflamed,745092.5,8.581681381507355e-19,1268,1041,1.70816930724479e-17
MYOM2,ILC,4.181297131770829e-101,1.885314712891376e-99,0.48010553,medium,UC_inflamed,CD_inflamed,448537.0,2.874996640135988e-13,1268,626,3.558667349887794e-12
BIRC3,ILC,8.484929248845864e-101,3.790797354042296e-99,0.5942982000000001,high,UC_inflamed,Colitis_inflamed,1339196.5,9.866891725972098e-43,1268,2730,7.481463806345603e-41
BIRC3,ILC,8.484929248845864e-101,3.790797354042296e-99,0.5942982000000001,high,UC_inflamed,CD_inflamed,318473.5,2.562298773688457e-20,1268,626,5.71153242218029e-19
BIRC3,ILC,8.484929248845864e-101,3.790797354042296e-99,0.5942982000000001,high,UC_inflamed,Healthy,762374.5,9.683850737363997e-16,1268,1393,1.5109321461465524e-14
BIRC3,ILC,8.484929248845864e-101,3.790797354042296e-99,0.5942982000000001,high,UC_inflamed,UC_non_inflamed,720707.5,7.068407182061656e-11,1268,1041,6.855567459626797e-10
NGRN,ILC,5.80823179961914e-100,2.540711307212504e-98,0.354420662,medium,UC_inflamed,CD_inflamed,289508.0,3.613839576903935e-59,1268,626,4.890830788742678e-57
NGRN,ILC,5.80823179961914e-100,2.540711307212504e-98,0.354420662,medium,UC_inflamed,Colitis_inflamed,1508688.0,5.11721893335383e-29,1268,2730,2.0169557249550518e-27
NGRN,ILC,5.80823179961914e-100,2.540711307212504e-98,0.354420662,medium,UC_inflamed,Healthy,824433.0,1.527656789839359e-10,1268,1393,1.431483830823464e-09
NGRN,ILC,5.80823179961914e-100,2.540711307212504e-98,0.354420662,medium,UC_inflamed,UC_non_inflamed,685519.0,3.482613459789034e-09,1268,1041,2.771394889312304e-08
RNF19A,ILC,6.078091477945988e-91,2.325544452162416e-89,0.5536871800000001,high,UC_inflamed,CD_inflamed,282726.5,4.559775602192238e-44,1268,626,3.653491844443084e-42
RNF19A,ILC,6.078091477945988e-91,2.325544452162416e-89,0.5536871800000001,high,UC_inflamed,Colitis_inflamed,1507211.5,1.0415440385939194e-19,1268,2730,2.2232030141226077e-18
RNF19A,ILC,6.078091477945988e-91,2.325544452162416e-89,0.5536871800000001,high,UC_inflamed,UC_non_inflamed,716194.0,3.418486034379851e-13,1268,1041,4.20425487466113e-12
RNF19A,ILC,6.078091477945988e-91,2.325544452162416e-89,0.5536871800000001,high,UC_inflamed,Healthy,801274.5,5.196122174697635e-10,1268,1393,4.571372644133367e-09
LINC00623,ILC,1.9377438788727533e-90,7.39471322942743e-89,0.3371145359999999,medium,UC_inflamed,CD_inflamed,296482.0,1.143074175556847e-55,1268,626,1.3810359787954254e-53
LINC00623,ILC,1.9377438788727533e-90,7.39471322942743e-89,0.3371145359999999,medium,UC_inflamed,Colitis_inflamed,1497310.0,6.106888399095917e-32,1268,2730,2.850766309201152e-30
LINC00623,ILC,1.9377438788727533e-90,7.39471322942743e-89,0.3371145359999999,medium,UC_inflamed,Healthy,793971.5,1.6586925801708525e-19,1268,1393,3.488735014189837e-18
LINC00623,ILC,1.9377438788727533e-90,7.39471322942743e-89,0.3371145359999999,medium,UC_inflamed,UC_non_inflamed,682397.0,4.543056071705248e-08,1268,1041,3.1412466956385465e-07
CDKN1A,ILC,5.970308999594614e-88,2.192704463159385e-86,0.5621037280000001,high,UC_inflamed,CD_inflamed,285207.5,3.330631956443137e-52,1268,626,3.607251355650082e-50
CDKN1A,ILC,5.970308999594614e-88,2.192704463159385e-86,0.5621037280000001,high,UC_inflamed,Colitis_inflamed,1590566.5,2.0671856280213985e-12,1268,2730,2.3549568182276736e-11
CDKN1A,ILC,5.970308999594614e-88,2.192704463159385e-86,0.5621037280000001,high,UC_inflamed,Healthy,819827.0,6.255629118145183e-09,1268,1393,4.8285121949546216e-08
CDKN1A,ILC,5.970308999594614e-88,2.192704463159385e-86,0.5621037280000001,high,UC_inflamed,UC_non_inflamed,695316.0,7.308589287376267e-09,1268,1041,5.5946019522408285e-08
NR3C1,ILC,1.8980236006688207e-84,6.529022968122279e-83,0.57990872,high,UC_inflamed,CD_inflamed,276986.5,2.8847384782575487e-38,1268,626,1.8105500074956283e-36
NR3C1,ILC,1.8980236006688207e-84,6.529022968122279e-83,0.57990872,high,UC_inflamed,Colitis_inflamed,1426774.0,4.007648325256872e-26,1268,2730,1.3346397079872191e-24
NR3C1,ILC,1.8980236006688207e-84,6.529022968122279e-83,0.57990872,high,UC_inflamed,Healthy,783210.0,1.276083975013478e-10,1268,1393,1.2045795919109115e-09
NR3C1,ILC,1.8980236006688207e-84,6.529022968122279e-83,0.57990872,high,UC_inflamed,UC_non_inflamed,715303.5,7.970874637806997e-08,1268,1041,5.338556767939852e-07
KLRC3,ILC,4.972009219219394e-82,1.6787977672451843e-80,0.38984242,medium,UC_inflamed,CD_inflamed,303564.0,7.261745017585344e-49,1268,626,6.9779477033539355e-47
KLRC3,ILC,4.972009219219394e-82,1.6787977672451843e-80,0.38984242,medium,UC_inflamed,Colitis_inflamed,1554470.5,2.3018921748989238e-21,1268,2730,5.542229552511164e-20
KLRC3,ILC,4.972009219219394e-82,1.6787977672451843e-80,0.38984242,medium,UC_inflamed,Healthy,810723.0,3.7645825529706936e-14,1268,1393,5.062085832478335e-13
KLRC3,ILC,4.972009219219394e-82,1.6787977672451843e-80,0.38984242,medium,UC_inflamed,UC_non_inflamed,687580.5,2.5368878078830038e-11,1268,1041,2.5873331737037406e-10
RAB24,ILC,1.4101490321421427e-81,4.717882172833553e-80,0.3112861759999999,medium,UC_inflamed,CD_inflamed,306435.5,2.111973835654545e-44,1268,626,1.711793589492524e-42
RAB24,ILC,1.4101490321421427e-81,4.717882172833553e-80,0.3112861759999999,medium,UC_inflamed,Colitis_inflamed,1514402.5,8.473956636540804e-27,1268,2730,2.943132879695701e-25
RAB24,ILC,1.4101490321421427e-81,4.717882172833553e-80,0.3112861759999999,medium,UC_inflamed,Healthy,826248.5,1.8810890083609736e-09,1268,1393,1.5489680258775552e-08
RAB24,ILC,1.4101490321421427e-81,4.717882172833553e-80,0.3112861759999999,medium,UC_inflamed,UC_non_inflamed,687074.0,1.0683104399998312e-08,1268,1041,8.012825836530028e-08
HLA-DRB1,ILC,3.279215112445441e-75,9.629983618792685e-74,0.48307784,medium,UC_inflamed,Colitis_inflamed,1420904.0,9.070423344920142e-30,1268,2730,3.762018232550577e-28
HLA-DRB1,ILC,3.279215112445441e-75,9.629983618792685e-74,0.48307784,medium,UC_inflamed,UC_non_inflamed,720229.0,2.846042485897323e-11,1268,1041,2.8850956275808127e-10
HLA-DRB1,ILC,3.279215112445441e-75,9.629983618792685e-74,0.48307784,medium,UC_inflamed,Healthy,802300.5,1.2734367236462305e-08,1268,1393,9.466718258088321e-08
HLA-DRB1,ILC,3.279215112445441e-75,9.629983618792685e-74,0.48307784,medium,UC_inflamed,CD_inflamed,353721.0,5.020003765332954e-08,1268,626,3.452056389440103e-07
SUCO,ILC,2.096747355556845e-63,4.627369841615965e-62,0.296484952,medium,UC_inflamed,CD_inflamed,315041.0,7.49560658566746e-38,1268,626,4.612791137263066e-36
SUCO,ILC,2.096747355556845e-63,4.627369841615965e-62,0.296484952,medium,UC_inflamed,Colitis_inflamed,1594163.0,6.515835762267834e-14,1268,2730,8.581039737617421e-13
SUCO,ILC,2.096747355556845e-63,4.627369841615965e-62,0.296484952,medium,UC_inflamed,Healthy,831064.0,4.06304175863869e-08,1268,1393,2.825479836041112e-07
SUCO,ILC,2.096747355556845e-63,4.627369841615965e-62,0.296484952,medium,UC_inflamed,UC_non_inflamed,685980.0,2.2602800593563475e-07,1268,1041,1.424616873666796e-06
RPS26,ILC,5.280394915731309e-62,1.1345880805737041e-60,0.6939185999999999,high,UC_inflamed,UC_non_inflamed,895039.0,7.2206995990053895e-50,1268,1041,7.187229112607032e-48
RPS26,ILC,5.280394915731309e-62,1.1345880805737041e-60,0.6939185999999999,high,UC_inflamed,Colitis_inflamed,2174255.5,3.889723440467796e-39,1268,2730,2.537221385529925e-37
RPS26,ILC,5.280394915731309e-62,1.1345880805737041e-60,0.6939185999999999,high,UC_inflamed,CD_inflamed,523604.0,8.714004944887649e-30,1268,626,3.6179409341443006e-28
RPS26,ILC,5.280394915731309e-62,1.1345880805737041e-60,0.6939185999999999,high,UC_inflamed,Healthy,1008367.0,2.2242914980951684e-10,1268,1393,2.042664912859821e-09
TOX,ILC,1.162980815565699e-61,2.480687171950473e-60,0.3161375899999999,medium,UC_inflamed,CD_inflamed,318491.0,2.1017835674206267e-25,1268,626,6.681647128564783e-24
TOX,ILC,1.162980815565699e-61,2.480687171950473e-60,0.3161375899999999,medium,UC_inflamed,Colitis_inflamed,1498467.5,5.319424196011656e-22,1268,2730,1.3472138178450655e-20
TOX,ILC,1.162980815565699e-61,2.480687171950473e-60,0.3161375899999999,medium,UC_inflamed,Healthy,788119.5,1.9358830836507015e-13,1268,1393,2.436305154504536e-12
TOX,ILC,1.162980815565699e-61,2.480687171950473e-60,0.3161375899999999,medium,UC_inflamed,UC_non_inflamed,699855.5,1.4406510522358625e-07,1268,1041,9.333271681333514e-07
